24597,2026.6.28,女ともだち,高田みづえ,Japanese Chart Pop Reference,JP,1978,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24598,2026.6.28,浮気なパレット・キャット,ハウンド・ドッグ,Japanese Chart Pop Reference,JP,1982,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24599,2026.6.28,エスケイプ,稲垣潤一,Japanese Chart Pop Reference,JP,1983,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24600,2026.6.28,ライク・ア・ヴァージン,マドンナ,Japanese Chart Pop Reference,JP,1985,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24601,2026.6.28,灰とダイヤモンド,沢田研二,Japanese Chart Pop Reference,JP,1985,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24602,2026.6.28,MAIN STREET,中村あゆみ,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24603,2026.6.28,白い、白いサンゴ礁,Mi-Ke,Japanese Chart Pop Reference,JP,1991,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24604,2026.6.28,誰よりも・・・,中村雅俊,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24605,2026.6.28,バイバイ。,相川七瀬,Japanese Chart Pop Reference,JP,1996,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24606,2026.6.28,Close to the night,大賀埜々,Japanese Chart Pop Reference,JP,1996,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24607,2026.6.28,コーヒールンバ,井上陽水,Japanese Chart Pop Reference,JP,2001,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24608,2026.6.28,タンデム,HALCALI,Japanese Chart Pop Reference,JP,2003,Oricon Weekly Singles Chart,19,oricon_weekly_singles_bulk_backfill,low
24609,2026.6.28,止めないで,いしだあゆみ,Japanese Chart Pop Reference,JP,1971,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24610,2026.6.28,ブレックファスト・イン・アメリカ,スーパートランプ,Japanese Chart Pop Reference,JP,1979,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24611,2026.6.28,ダンシング・アメリカン,シェリル・ラッド,Japanese Chart Pop Reference,JP,1980,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24612,2026.6.28,思い出の瞳,デイト・オブ・バース,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24613,2026.6.28,鉛の飛行船伝説,王様,Japanese Chart Pop Reference,JP,1995,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24614,2026.6.28,YOU,浜崎あゆみ,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24615,2026.6.28,さぁ,SURFACE,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24616,2026.6.28,One Night Canival,氣志團,Japanese Chart Pop Reference,JP,2002,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24617,2026.6.28,nagoriyuki,ビリケン,Japanese Chart Pop Reference,JP,2003,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24618,2026.6.28,ええねん,ウルフルズ,Japanese Chart Pop Reference,JP,2003,Oricon Weekly Singles Chart,20,oricon_weekly_singles_bulk_backfill,low
24619,2026.6.28,朝焼けの旅路,Jacson Vibe,Japanese Chart Pop Reference,JP,2004,Oricon Weekly Singles Chart,21,oricon_weekly_singles_bulk_backfill,low
24620,2026.6.28,天使たちのメロディー/旅立ちの朝,川嶋あい,Japanese Chart Pop Reference,JP,2003,Oricon Weekly Singles Chart,21,oricon_weekly_singles_bulk_backfill,low
24621,2026.6.28,創聖のアクエリオン,AKINO,Japanese Chart Pop Reference,JP,2005,Oricon Weekly Singles Chart,22,oricon_weekly_singles_bulk_backfill,low
24622,2026.6.28,奏（かなで）,スキマスイッチ,Japanese Chart Pop Reference,JP,2004,Oricon Weekly Singles Chart,22,oricon_weekly_singles_bulk_backfill,low
24623,2026.6.28,chibi,バービーボーイズ,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,22,oricon_weekly_singles_bulk_backfill,low
24624,2026.6.28,青のじゅもん,Kiroro,Japanese Chart Pop Reference,JP,1999,Oricon Weekly Singles Chart,22,oricon_weekly_singles_bulk_backfill,low
24625,2026.6.28,横浜DAYBREAK,柴田恭兵,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24626,2026.6.28,BROTHER,中村あゆみ,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24627,2026.6.28,あの頃へ,安全地帯,Japanese Chart Pop Reference,JP,1992,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24628,2026.6.28,SHY・SHY・SHINE,ZOO,Japanese Chart Pop Reference,JP,1993,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24629,2026.6.28,君の瞳の中から,ZNX,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24630,2026.6.28,おざきんちのばばあ パート3,まりちゃんズ,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24631,2026.6.28,女のひとりごと,伍代夏子,Japanese Chart Pop Reference,JP,1995,Oricon Weekly Singles Chart,23,oricon_weekly_singles_bulk_backfill,low
24632,2026.6.28,ふたりの大漁節,坂本冬美,Japanese Chart Pop Reference,JP,2005,Oricon Weekly Singles Chart,24,oricon_weekly_singles_bulk_backfill,low
24633,2026.6.28,RINJIN,レビッシュ,Japanese Chart Pop Reference,JP,1989,Oricon Weekly Singles Chart,24,oricon_weekly_singles_bulk_backfill,low
24634,2026.6.28,彼女～MARIO,エイミ・カリーナ,Japanese Chart Pop Reference,JP,1990,Oricon Weekly Singles Chart,24,oricon_weekly_singles_bulk_backfill,low
24635,2026.6.28,宝石,山下久美子,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,24,oricon_weekly_singles_bulk_backfill,low
24636,2026.6.28,泣けるわけがないだろう,萩原健一,Japanese Chart Pop Reference,JP,1996,Oricon Weekly Singles Chart,24,oricon_weekly_singles_bulk_backfill,low
24637,2026.6.28,どこまでもずっと,宇徳敬子,Japanese Chart Pop Reference,JP,1994,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
24638,2026.6.28,ふたり道,細川たかし,Japanese Chart Pop Reference,JP,1995,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
24639,2026.6.28,紅,藤あや子,Japanese Chart Pop Reference,JP,1996,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
24640,2026.6.28,ピカピカまっさいチュウ,ポケモンキッズ＆オーキド博士（＋ピカチュウ）,Japanese Chart Pop Reference,JP,1998,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
24641,2026.6.28,宵待しぐれ,川中美幸,Japanese Chart Pop Reference,JP,2002,Oricon Weekly Singles Chart,25,oricon_weekly_singles_bulk_backfill,low
